-64745.43	11925.90	
-64830.29	11904.05	
-64915.14	11882.11	
-65000.00	11860.07	
-65084.86	11837.93	
-65169.71	11815.70	
-65254.57	11793.36	
-65339.42	11770.93	
-65424.28	11748.40	
-65509.13	11725.77	
-65593.99	11703.05	
-65678.85	11680.22	
-65763.71	11657.30	
-65848.57	11634.28	
-65933.43	11611.16	
-66018.29	11587.95	
-66103.15	11564.63	
-66188.01	11541.22	
-66272.87	11517.71	
-66357.73	11494.10	
-66442.59	11470.39	
-66527.45	11446.58	
-66612.30	11422.68	
-66697.16	11398.68	
-66782.02	11374.58	
-66866.88	11350.38	
-66951.74	11326.09	
-67036.60	11301.69	
-67121.46	11277.20	
-67206.32	11252.61	
-67291.18	11227.92	
-67376.04	11203.14	
-67460.90	11178.25	
-67545.76	11153.27	
-67630.62	11128.19	
-67715.48	11103.01	
-67800.34	11077.73	
-67885.20	11052.36	
-67970.05	11026.89	
-68054.91	11001.31	
-68139.77	10975.65	
-68224.63	10949.88	
-68309.49	10924.01	
-68394.35	10898.05	
-68479.21	10871.99	
-68564.07	10845.83	
-68648.93	10819.57	
-68733.79	10793.21	
-68818.65	10766.76	
-68903.51	10740.21	
-68988.37	10713.56	
-69073.23	10686.81	
-69158.09	10659.96	
-69242.95	10633.02	
-69327.80	10605.98	
-69412.66	10578.83	
-69497.52	10551.60	
-69582.38	10524.26	
-69667.24	10496.82	
-69752.10	10469.29	
-69836.96	10441.66	
-69921.82	10413.93	
-70006.68	10386.10	
-70091.54	10358.18	
-70176.40	10330.15	
-70261.26	10302.03	
-70346.12	10273.81	
-70430.98	10245.50	
-70515.84	10217.08	
-70600.70	10188.57	
-70685.55	10159.95	
-70770.41	10131.24	
-70855.27	10102.43	
-70940.13	10073.53	
-71024.99	10044.52	
-71109.85	10015.42	
-71194.71	9986.22	
-71279.57	9956.92	
-71364.43	9927.52	
-71449.29	9898.03	
-71534.15	9868.44	
-71619.01	9838.75	
-71703.87	9808.96	
-71788.73	9779.07	
-71873.59	9749.08	
-71958.45	9719.00	
-72043.30	9688.82	
-72128.16	9658.54	
-72213.02	9628.16	
-72297.88	9597.68	
-72382.74	9567.11	
-72467.60	9536.44	
-72552.46	9505.67	
-72637.32	9474.80	
-72722.18	9443.83	
-72807.04	9412.77	
-72891.90	9381.60	
-72976.76	9350.34	
-73061.62	9318.98	
-73146.48	9287.53	
-73231.34	9255.97	
-73316.20	9224.32	
-73401.05	9192.57	
-73485.91	9160.72	
-73570.77	9128.77	
-73655.63	9096.73	
-73740.49	9064.58	
-73825.35	9032.34	
-73910.21	9000.00	
-73995.07	8967.56	
-74079.93	8935.03	
-74164.79	8902.39	
-74249.65	8869.66	
-74334.51	8836.83	
-74419.37	8803.90	
-74504.23	8770.87	
-74589.09	8737.75	
-74673.95	8704.53	
-74758.80	8671.21	
-74843.66	8637.79	
-74928.52	8604.27	
-75013.38	8570.65	
-75098.24	8536.94	
-75183.10	8503.13	
-75267.96	8469.22	
-75352.82	8435.21	
-75437.68	8401.11	
-75522.54	8366.90	
-75607.40	8332.60	
-75692.26	8298.20	
-75777.12	8263.70	
-75861.98	8229.11	
-75946.84	8194.41	
-76031.70	8159.62	
-76116.55	8124.73	
-76201.41	8089.74	
-76286.27	8054.65	
-76371.13	8019.47	
-76455.99	7984.19	
-76540.85	7948.81	
-76625.71	7913.33	
-76710.57	7877.75	
-76795.43	7842.08	
-76880.29	7806.30	
-76965.15	7770.43	
-77050.01	7734.46	
-77134.87	7698.39	
-77219.73	7662.23	
-77304.59	7625.96	
-77389.45	7589.60	
-77474.30	7553.14	
-77559.16	7516.58	
-77644.02	7479.93	
-77728.88	7443.17	
-77813.74	7406.32	
-77898.60	7369.37	
-77983.46	7332.32	
-78068.32	7295.17	
-78153.18	7257.93	
-78238.04	7220.59	
-78322.90	7183.15	
-78407.76	7145.61	
-78492.62	7107.97	
-78577.48	7070.23	
-78662.34	7032.40	
-78747.20	6994.47	
-78832.05	6956.44	
-78916.91	6918.31	
-79001.77	6880.09	
